Symbol,Date,StockPrice,DeliveryPercent,Volatility,PcrOI,PcrVolume,NiftyPrice,NiftyChgPrc,IndiaVix,IndiaVixChgPrc
ONGC,06-04-2019,170.6,49.84,1.58,0.71,0.57,12021.65,-0.55,15.6275,-2.13
ONGC,06-06-2019,169.4,61.39,1.54,0.67,0.68,11843.75,-1.48,15.525,-0.66
ONGC,06-07-2019,167.5,51.04,1.52,0.6,0.7,11870.65,0.23,14.8575,-4.3
ONGC,06-10-2019,164.65,63.99,1.53,0.47,0.48,11922.7,0.44,14.975,0.79
ONGC,06-11-2019,169.25,42.85,1.63,0.47,0.46,11965.6,0.36,14.49,-3.24
ONGC,06-12-2019,170.85,49.88,1.6,0.52,0.6,11906.2,-0.5,14.1225,-2.54
ONGC,06-13-2019,168.95,52.53,1.58,0.44,0.85,11914.05,0.07,13.66,-3.27
ONGC,06-14-2019,169.3,60.16,1.53,0.46,0.57,11823.3,-0.76,13.895,1.72
ONGC,06-18-2019,166.15,53.51,1.46,0.36,0.64,11691.5,0.17,14.6,-0.34
ONGC,06-19-2019,167.35,38.4,1.43,0.35,0.68,11691.45,0,14.73,0.89
ONGC,06-20-2019,172,45.16,1.54,0.43,0.73,11831.75,1.2,14,-4.96
ONGC,06-21-2019,170.95,72.78,1.49,0.43,0.61,11724.1,-0.91,14.61,4.36
ONGC,06-24-2019,165.2,35.08,1.75,0.35,0.67,11699.65,-0.21,15.2225,4.19
ONGC,06-25-2019,166.2,28.8,1.7,0.37,0.53,11796.45,0.83,15.01,-1.4
ONGC,06-26-2019,167.55,50.78,1.66,0.37,0.79,11847.55,0.43,14.75,-1.73
ONGC,06-27-2019,170.6,77.99,1.67,0.48,0.61,11841.55,-0.05,14.645,-0.71
ONGC,06-28-2019,167.75,50.3,1.67,0.35,0.4,11788.85,-0.45,14.9525,2.1
ONGC,07-01-2019,161,40.18,1.91,0.46,0.73,11865.6,0.65,14.6025,-2.34
ONGC,07-02-2019,165.65,40.45,1.85,0.58,0.46,11910.3,0.38,14.25,-2.41
ONGC,07-03-2019,166.3,48.51,1.79,0.62,0.43,11916.75,0.05,13.695,-3.89
ONGC,07-04-2019,167.1,53.76,1.75,0.64,0.39,11946.75,0.25,13.53,-1.2
ONGC,07-05-2019,161.5,52.34,1.89,0.44,0.86,11811.15,-1.14,13.065,-3.44
ONGC,07-08-2019,152.4,39.56,2.32,0.33,0.43,11558.6,-2.14,13.8525,6.03
ONGC,07-09-2019,153.4,55.99,2.26,0.35,0.38,11555.9,-0.02,13.6875,-1.19
ONGC,07-10-2019,151.65,41.08,2.21,0.34,0.23,11498.9,-0.49,13.635,-0.38
ONGC,07-11-2019,153.1,57.63,2.16,0.35,0.27,11582.9,0.73,12.47,-8.54
ONGC,07-12-2019,149.7,65.07,2.17,0.38,0.45,11552.5,-0.26,11.9975,-3.79
ONGC,07-15-2019,150.7,53.92,2.11,0.37,0.46,11588.35,0.31,12.02,0.19
ONGC,07-16-2019,152.25,52.02,2.06,0.37,0.32,11662.6,0.64,11.56,-3.83
ONGC,07-17-2019,149.9,41.51,2.03,0.32,0.36,11687.5,0.21,11.8,2.08
ONGC,07-18-2019,143.4,44.08,2.25,0.29,0.44,11596.9,-0.78,11.75,-0.42
ONGC,07-19-2019,143.9,34.81,2.18,0.31,0.39,11419.25,-1.53,12.515,6.51
ONGC,07-22-2019,146.65,39.95,2.16,0.33,0.4,11346.2,-0.64,13.01,3.96
ONGC,07-23-2019,144.6,44.8,2.12,0.35,0.53,11331.05,-0.13,13.4275,3.21
ONGC,07-24-2019,143.6,52.16,2.06,0.39,0.51,11271.3,-0.53,12.76,-4.97
ONGC,07-25-2019,143.85,51.54,2,0.36,0.76,11252.15,-0.17,12.635,-0.98
ONGC,07-26-2019,141.9,53.85,1.97,0.86,0.53,11284.3,0.29,12.1325,-3.98
ONGC,07-30-2019,138.75,58.23,1.89,0.82,0.59,11085.4,-0.93,13.6125,4.21
ONGC,07-31-2019,138.85,58.38,1.83,0.78,0.45,11118,0.29,13.59,-0.17
ONGC,08-01-2019,136.9,62,1.81,0.86,0.9,10980,-1.24,14.5575,7.12
ONGC,08-02-2019,134.35,58.8,1.81,0.75,0.5,10997.35,0.16,15.1875,4.33
ONGC,08-05-2019,131.3,62.56,1.84,0.7,0.42,10862.6,-1.23,16.585,9.2
ONGC,08-06-2019,131.45,56.48,1.78,0.64,0.42,10948.25,0.79,16.12,-2.8
ONGC,08-07-2019,130.5,58.17,1.73,0.63,0.48,10855.5,-0.85,16.74,3.85
ONGC,08-08-2019,130.85,58.07,1.68,0.66,0.49,11032.45,1.63,16.0925,-3.87
ONGC,08-09-2019,130.95,54.27,1.63,0.59,0.33,11109.65,0.7,15.845,-1.54
ONGC,08-13-2019,127.75,50.2,1.69,0.41,0.38,10925.85,-1.65,17.7775,12.2
ONGC,08-14-2019,126.85,40.45,1.65,0.42,0.37,11029.4,0.95,16.3575,-7.99
ONGC,08-16-2019,127.9,50.37,1.61,0.42,0.27,11047.8,0.17,16.6475,1.77
ONGC,08-19-2019,126.3,49.1,1.59,0.41,0.22,11053.9,0.06,16.7475,0.6
ONGC,08-20-2019,125.05,53.01,1.56,0.39,0.33,11017,-0.33,16.6325,-0.69
ONGC,08-21-2019,121.2,57.3,1.7,0.34,0.44,10918.7,-0.89,17.0225,2.34
ONGC,08-22-2019,116.95,49.16,2.33,0.34,0.48,10741.35,-1.62,17.8525,4.88
ONGC,08-23-2019,122.25,42.7,2.06,0.4,0.3,10829.35,0.82,17.3475,-2.83
ONGC,08-26-2019,123.75,47.3,2.02,0.45,0.54,11057.85,2.11,16.655,-3.99
ONGC,08-27-2019,125.6,58.3,1.99,0.47,0.41,11105.35,0.43,16.01,-3.87
ONGC,08-29-2019,123.25,80.32,2.1,0.46,0.58,10948.3,-0.89,16.425,-2.44
ONGC,08-30-2019,121.2,39.23,2.08,0.78,0.53,11023.25,0.68,16.2825,-0.87
ONGC,09-03-2019,117.15,33.06,2.18,0.72,0.68,10797.9,-2.04,18.055,10.89
ONGC,09-04-2019,119,30.53,2.15,0.7,0.42,10844.65,0.43,17.235,-4.54
ONGC,09-05-2019,125.15,24.44,2.42,0.7,0.43,10847.9,0.03,17.2725,0.22
ONGC,09-06-2019,127.95,33.28,2.41,0.8,0.46,10946.2,0.91,16.275,-5.78
ONGC,09-09-2019,129.4,38.04,2.35,0.87,0.85,11003.05,0.52,15.8525,-2.6
ONGC,09-11-2019,125.75,42.38,2.38,0.87,0.84,11035.7,0.3,15.3725,-3.03
ONGC,09-12-2019,125.9,35.75,2.31,0.86,0.84,10982.8,-0.48,14.9,-3.07
ONGC,09-13-2019,128.85,38.1,2.31,0.92,0.43,11075.9,0.85,14.12,-5.23
ONGC,09-16-2019,130.7,28.89,2.27,0.77,0.48,11003.5,-0.65,14.9525,5.9
ONGC,09-17-2019,129.7,45.14,2.21,0.77,0.49,10817.6,-1.69,16.0175,7.12
ONGC,09-18-2019,127,34.69,2.2,0.7,0.62,10840.65,0.21,15.3525,-4.15
ONGC,09-19-2019,124.3,41.24,2.2,0.62,0.45,10704.8,-1.25,15.55,1.29
ONGC,09-20-2019,133.6,51.07,2.77,0.76,0.34,11274.2,5.32,15.4,-0.96
ONGC,09-23-2019,136.3,45.9,2.73,0.78,0.48,11600.2,2.89,16.7925,9.04
ONGC,09-24-2019,133.5,41.06,2.7,0.76,0.58,11588.2,-0.1,16.7325,-0.36
ONGC,09-25-2019,131.45,36.91,2.65,0.74,0.41,11440.2,-1.28,16.17,-3.36
ONGC,09-26-2019,137.05,46.5,2.77,0.79,0.39,11571.2,1.15,16.3425,1.07
ONGC,09-27-2019,131.5,31.97,2.87,0.58,0.56,11512.4,-0.51,16.115,-1.39
ONGC,09-30-2019,131.8,35.72,2.78,0.56,0.49,11474.45,-0.33,15.8725,-1.5
ONGC,10-01-2019,128.2,27.48,2.78,0.49,0.5,11359.9,-1,16.7575,5.58
ONGC,10-04-2019,129.55,27.62,2.63,0.59,0.41,11174.75,-1.23,17.58,-0.69
ONGC,10-07-2019,126.55,34.05,2.61,0.53,0.41,11126.4,-0.43,17.83,1.42
ONGC,10-09-2019,125.85,41.2,2.53,0.54,0.46,11313.3,1.68,17.155,-3.79
ONGC,10-10-2019,125.5,26.78,2.45,0.49,0.24,11234.55,-0.7,17.2275,0.42
ONGC,10-11-2019,129,30.33,2.38,0.52,0.41,11305.05,0.63,17.14,-0.51
ONGC,10-14-2019,135.25,40.93,2.58,0.71,0.38,11341.15,0.32,17.43,1.69
ONGC,10-15-2019,138.65,32.78,2.57,0.74,0.5,11428.3,0.77,16.85,-3.33
ONGC,10-16-2019,141.65,32.9,2.55,0.89,0.56,11464,0.31,16.36,-2.91
ONGC,10-17-2019,141.4,33.58,2.47,0.79,0.45,11586.35,1.07,15.8775,-2.95
ONGC,10-18-2019,143.5,58.36,2.42,0.71,0.39,11661.85,0.65,15.9275,0.31
ONGC,10-22-2019,144.25,45.46,2.35,0.74,0.48,11588.35,-0.63,16.81,5.54
ONGC,10-23-2019,141.9,23.5,2.31,0.68,0.47,11604.1,0.14,16.535,-1.64
ONGC,10-24-2019,140.7,27.73,2.25,0.64,0.42,11582.6,-0.19,16.24,-1.78
ONGC,10-25-2019,139.55,42.87,2.19,0.65,0.4,11583.9,0.01,15.315,-5.7
ONGC,10-29-2019,142.15,41.93,2.09,0.69,0.37,11786.85,1.75,16.42,7.22
ONGC,10-30-2019,140.55,35.63,2.05,0.59,0.58,11844.1,0.49,16.6575,1.45
ONGC,10-31-2019,141.7,72.66,2,0.59,0.4,11877.45,0.28,16.28,-2.27
ONGC,11-01-2019,144.15,36.87,1.98,0.37,0.18,11890.6,0.11,15.7325,-3.36
ONGC,11-04-2019,147.4,40.71,2,0.42,0.2,11945.15,0.46,15.925,1.22
RELIANCE,09-12-2018,1252.5,25.55,1.66,0.52,0.61,11369.9,0.73,14.25,-7.05
RELIANCE,09-14-2018,1253.15,46.57,1.61,0.54,0.59,11515.2,1.28,13.8425,-2.86
RELIANCE,09-17-2018,1225.9,33.57,1.65,0.49,0.63,11377.75,-1.19,14.495,4.71
RELIANCE,09-18-2018,1217.15,36.09,1.61,0.49,0.64,11278.9,-0.87,14.415,-0.55
RELIANCE,09-19-2018,1210.75,42.15,1.57,0.46,0.66,11234.35,-0.39,14.005,-2.84
RELIANCE,09-21-2018,1217.5,55.14,1.53,0.48,0.78,11143.1,-0.81,15.535,10.92
RELIANCE,09-24-2018,1232.05,47.98,1.51,0.55,0.76,10967.4,-1.58,17.4275,12.18
RELIANCE,09-25-2018,1230.6,39.92,1.46,0.53,0.8,11067.45,0.91,16.6825,-4.27
RELIANCE,09-26-2018,1251.4,39.53,1.47,0.62,0.67,11053.8,-0.12,17.0875,2.43
RELIANCE,09-27-2018,1253.75,51.09,1.43,0.65,0.73,10977.55,-0.69,16.9225,-0.97
RELIANCE,09-28-2018,1257.95,54.81,1.39,0.64,0.64,10930.45,-0.43,16.995,0.43
RELIANCE,10-01-2018,1231.7,37.32,1.44,0.59,0.79,11008.3,0.71,16.835,-0.94
RELIANCE,10-03-2018,1205.1,44.15,1.5,0.5,0.82,10858.25,-1.36,18.1175,7.62
RELIANCE,10-04-2018,1122.25,37.81,2.27,0.43,0.73,10599.25,-2.39,18.915,4.4
RELIANCE,10-05-2018,1048.85,42.08,2.75,0.41,0.7,10316.45,-2.67,19.7325,4.32
RELIANCE,10-08-2018,1109.4,29.48,3,0.47,0.59,10348.05,0.31,20.1475,2.1
RELIANCE,10-09-2018,1090.05,24.1,2.94,0.47,0.68,10301.05,-0.45,19.755,-1.95
RELIANCE,10-10-2018,1102.1,32.61,2.86,0.48,0.7,10460.1,1.54,17.9075,-9.35
RELIANCE,10-11-2018,1087.8,36.24,2.79,0.47,0.65,10234.65,-2.16,20.5475,14.74
RELIANCE,10-12-2018,1126.55,38.02,2.84,0.55,0.56,10472.5,2.32,18.6275,-9.34
RELIANCE,10-15-2018,1139.75,37.04,2.77,0.56,0.58,10512.5,0.38,18.885,1.38
RELIANCE,10-16-2018,1163.8,32.57,2.73,0.55,0.55,10584.75,0.69,17.3725,-8.01
RELIANCE,10-17-2018,1151.3,44.45,2.66,0.59,0.78,10453.05,-1.24,17.98,3.5
RELIANCE,10-19-2018,1101.3,46.26,2.8,0.42,0.51,10303.55,-1.43,19.7875,10.05
RELIANCE,10-22-2018,1062.65,42.35,2.85,0.37,0.61,10245.25,-0.57,21.3575,7.93
RELIANCE,10-23-2018,1054.7,46.68,2.77,0.39,0.58,10146.8,-0.96,19.0375,-10.86
RELIANCE,10-24-2018,1045.75,46.68,2.69,0.38,0.62,10224.75,0.77,18.88,-0.83
RELIANCE,10-25-2018,1030.8,42.09,2.63,0.35,0.68,10124.9,-0.98,18.9625,0.44
RELIANCE,10-26-2018,1044.9,30.58,2.57,0.48,0.58,10030,-0.94,19.2325,1.42
RELIANCE,10-29-2018,1087.8,32.9,2.68,0.59,0.59,10250.85,2.2,19.825,3.08
RELIANCE,10-30-2018,1057,38.83,2.69,0.49,0.73,10198.4,-0.51,20.5025,3.42
RELIANCE,10-31-2018,1061.25,47.87,2.61,0.47,0.71,10386.6,1.85,19.7975,-3.44
RELIANCE,11-01-2018,1056.25,49.56,2.53,0.5,0.75,10380.45,-0.06,19.1925,-3.06
RELIANCE,11-02-2018,1074.9,50.28,2.49,0.51,0.51,10553,1.66,18.23,-5.01
RELIANCE,11-05-2018,1090.3,-,2.44,0.55,0.5,10524,-0.27,19.4825,6.87
RELIANCE,11-06-2018,1104.1,33.78,2.39,0.56,0.58,10530,0.06,18.505,-5.02
RELIANCE,11-07-2018,1110.7,34.32,2.32,0.58,0.52,10598.85,0.65,17.7225,-4.23
RELIANCE,11-09-2018,1093.45,53.88,2.28,0.55,0.72,10585.2,-0.13,17.765,0.24
RELIANCE,11-12-2018,1080,45.59,2.23,0.53,0.76,10482.2,-0.97,19.3675,9.02
RELIANCE,11-13-2018,1099.45,30.96,2.21,0.57,0.64,10582.5,0.96,18.695,-3.47
RELIANCE,11-14-2018,1097.95,38.46,2.14,0.53,0.69,10576.3,-0.06,18.825,0.7
RELIANCE,11-15-2018,1096.85,41.81,2.07,0.53,0.67,10616.7,0.38,18.455,-1.97
RELIANCE,11-16-2018,1127.4,50.65,2.12,0.67,0.56,10682.2,0.62,18.35,-0.57
RELIANCE,11-19-2018,1150,49.15,2.11,0.78,0.56,10763.4,0.76,19.255,4.93
RELIANCE,11-20-2018,1137.4,31.36,2.06,0.69,0.75,10656.2,-1,19.3275,0.38
RELIANCE,11-21-2018,1112.9,40.82,2.07,0.54,0.74,10600.05,-0.53,19.555,1.18
RELIANCE,11-22-2018,1102.85,26.22,2.02,0.52,0.61,10526.75,-0.69,19.16,-2.02
RELIANCE,11-26-2018,1109.75,38.19,1.96,0.55,0.66,10628.6,0.97,20.4025,6.48
RELIANCE,11-27-2018,1128.2,36.73,1.94,0.61,0.57,10685.6,0.54,18.315,-10.23
RELIANCE,11-28-2018,1152.65,41.23,1.95,0.77,0.64,10728.85,0.4,17.96,-1.94
RELIANCE,11-29-2018,1168.5,49.91,1.92,0.99,0.56,10858.7,1.21,18.6975,4.11
RELIANCE,11-30-2018,1167.55,48.34,1.86,0.76,0.84,10876.75,0.17,19.1625,2.49
RELIANCE,12-03-2018,1156.45,40.96,1.82,0.69,0.93,10883.75,0.06,18.2225,-4.91
RELIANCE,12-04-2018,1152.3,40.58,1.77,0.68,0.92,10869.5,-0.13,18.1075,-0.63
RELIANCE,12-05-2018,1155.15,38.24,1.72,0.7,0.68,10782.9,-0.8,18.39,1.56
RELIANCE,12-06-2018,1123.65,34.59,1.8,0.61,0.8,10601.15,-1.69,19.305,4.98
RELIANCE,12-07-2018,1133.8,41.95,1.76,0.62,0.63,10693.7,0.87,18.59,-3.7
RELIANCE,12-10-2018,1090.25,47.36,1.96,0.57,0.71,10488.45,-1.92,20.4375,9.94
RELIANCE,12-11-2018,1097.55,38.42,1.91,0.58,0.64,10549.15,0.58,17.945,-12.2
RELIANCE,12-12-2018,1110.5,41.23,1.87,0.57,0.48,10737.6,1.79,15.81,-11.9
RELIANCE,12-13-2018,1107.05,37.17,1.81,0.55,0.63,10791.55,0.5,15.55,-1.64
RELIANCE,12-14-2018,1112.2,39.28,1.76,0.55,0.63,10805.45,0.13,15.1575,-2.52
RELIANCE,12-17-2018,1129.9,31.26,1.75,0.61,0.66,10888.35,0.77,14.54,-4.07
RELIANCE,12-18-2018,1136.4,24.93,1.7,0.64,0.65,10908.7,0.19,14.5775,0.26
RELIANCE,12-19-2018,1136.8,50.63,1.65,0.64,0.64,10967.3,0.54,14.66,0.57
RELIANCE,12-20-2018,1128.45,34.94,1.61,0.57,0.66,10951.7,-0.14,14.3325,-2.23
RELIANCE,12-21-2018,1100.2,49.61,1.68,0.45,0.74,10754,-1.81,15.9925,11.58
RELIANCE,12-24-2018,1089.15,28.24,1.65,0.44,0.62,10663.5,-0.84,15.75,-1.52
RELIANCE,12-26-2018,1098.35,26.48,1.61,0.47,0.62,10729.85,0.62,15.92,1.08
RELIANCE,12-27-2018,1120.2,32.43,1.63,0.6,0.59,10779.8,0.47,16.0725,0.96
RELIANCE,12-28-2018,1125.55,29.43,1.58,0.75,0.59,10859.9,0.74,15.27,-4.99
RELIANCE,12-31-2018,1121.25,33.91,1.53,0.72,0.78,10862.55,0.02,16,4.78
RELIANCE,01-01-2019,1121,29.33,1.48,0.66,0.7,10910.1,0.44,15.325,-4.22
RELIANCE,01-02-2019,1106.4,35.6,1.47,0.62,0.69,10792.5,-1.08,16.3875,6.93
RELIANCE,01-03-2019,1092.75,38.72,1.46,0.57,0.67,10672.25,-1.11,16.79,2.46
RELIANCE,01-04-2019,1098.65,41.31,1.42,0.57,0.59,10727.35,0.52,16.1625,-3.74
RELIANCE,01-07-2019,1104.75,38.78,1.38,0.59,0.64,10771.8,0.41,16.3025,0.87
RELIANCE,01-08-2019,1104.65,40.24,1.34,0.53,0.59,10802.15,0.28,15.7,-3.7
RELIANCE,01-09-2019,1110.75,34.75,1.31,0.51,0.59,10855.15,0.49,15.27,-2.74
RELIANCE,01-10-2019,1107.5,50.13,1.27,0.51,0.74,10821.6,-0.31,15.345,0.49
RELIANCE,01-11-2019,1098.05,36.86,1.25,0.49,0.59,10794.95,-0.25,15.3525,0.05
RELIANCE,01-14-2019,1096.8,45.04,1.21,0.51,0.7,10737.6,-0.53,16.1575,5.24
RELIANCE,01-15-2019,1129.65,41.69,1.38,0.62,0.57,10886.8,1.39,15.5825,-3.56
RELIANCE,01-16-2019,1135.9,32.56,1.34,0.65,0.61,10890.3,0.03,16.0775,3.18
RELIANCE,01-17-2019,1134.45,33.54,1.3,0.63,0.74,10905.2,0.14,16.2425,1.03
RELIANCE,01-18-2019,1184.35,28.58,1.64,0.97,0.6,10906.95,0.02,16.6175,2.31
RELIANCE,01-21-2019,1237.7,29.16,1.92,1.25,0.59,10961.85,0.5,18.1475,9.21
RELIANCE,01-22-2019,1235.15,26.42,1.86,1.11,0.68,10922.75,-0.36,17.985,-0.9
RELIANCE,01-23-2019,1226.3,35.34,1.81,1.05,0.72,10831.5,-0.84,18.085,0.56
RELIANCE,01-24-2019,1247.45,28.51,1.8,1.1,0.63,10849.8,0.17,17.435,-3.59
RELIANCE,01-25-2019,1246,27.63,1.75,1.07,0.9,10780.55,-0.64,17.69,1.46
RELIANCE,01-28-2019,1229.55,37.17,1.73,0.95,1.04,10661.55,-1.1,18.8975,6.83
RELIANCE,01-29-2019,1210.65,48.81,1.72,0.87,1.05,10652.2,-0.09,18.4275,-2.49
RELIANCE,01-30-2019,1195.7,39.45,1.7,0.77,0.87,10651.8,0,17.85,-3.13
RELIANCE,01-31-2019,1227.15,51.23,1.77,1.01,0.74,10830.95,1.68,17.1225,-4.08
RELIANCE,02-01-2019,1249.95,40.26,1.77,0.9,0.69,10893.65,0.58,15.72,-8.19
RELIANCE,02-04-2019,1290.9,36.12,1.89,0.95,0.55,10912.25,0.17,15.7225,0.02
RELIANCE,02-05-2019,1291.55,34.66,1.83,0.87,0.65,10934.35,0.2,15.78,0.37
RELIANCE,02-06-2019,1310.25,36.41,1.81,1.1,0.64,11062.45,1.17,15.63,-0.95
RELIANCE,02-07-2019,1290.4,31.98,1.79,0.98,0.88,11069.4,0.06,15.435,-1.25
RELIANCE,02-08-2019,1277.7,34.21,1.75,0.86,1.06,10943.6,-1.14,15.5675,0.86
RELIANCE,02-11-2019,1253.25,54.55,1.76,0.71,0.81,10888.8,-0.5,15.84,1.75
RELIANCE,02-12-2019,1256.4,41.22,1.71,0.67,0.7,10831.4,-0.53,15.75,-0.57
RELIANCE,02-13-2019,1245.95,37.04,1.67,0.62,0.76,10793.65,-0.35,15.73,-0.13
RELIANCE,02-14-2019,1224.2,37.81,1.68,0.58,0.77,10746.05,-0.44,15.7725,0.27
RELIANCE,02-15-2019,1244.45,39.95,1.68,0.65,0.66,10724.4,-0.2,16.46,4.36
RELIANCE,02-18-2019,1220.1,43.64,1.7,0.55,0.67,10640.95,-0.78,18,9.36
RELIANCE,02-19-2019,1216.1,26.93,1.65,0.57,0.63,10604.35,-0.34,18.4675,2.6
RELIANCE,02-20-2019,1234.35,32.72,1.64,0.63,0.67,10735.45,1.24,17.055,-7.65
RELIANCE,02-21-2019,1246.9,46,1.61,0.68,0.68,10789.85,0.51,16.0525,-5.88
RELIANCE,02-22-2019,1232.35,40.02,1.59,0.58,0.66,10791.65,0.02,15.45,-3.75
RELIANCE,02-25-2019,1232.3,40.91,1.54,0.55,0.59,10880.1,0.82,15.3575,-0.6
RELIANCE,02-26-2019,1220.25,38.37,1.51,0.57,0.79,10835.3,-0.41,17.115,11.44
RELIANCE,02-27-2019,1223.5,37.47,1.47,0.61,0.89,10806.65,-0.26,18.8975,10.41
RELIANCE,02-28-2019,1231.05,52.48,1.43,0.73,0.73,10792.5,-0.13,18.2775,-3.28
RELIANCE,03-01-2019,1226.05,52.12,1.39,0.74,0.76,10863.5,0.66,16.275,-10.96
RELIANCE,03-05-2019,1237.65,40.54,1.37,0.76,0.65,10987.45,1.14,15.6575,-3.79
RELIANCE,03-06-2019,1264.8,36.89,1.43,0.75,0.48,11053,0.6,15.61,-0.3
RELIANCE,03-07-2019,1270.25,37.07,1.39,0.77,0.59,11058.2,0.05,15.2925,-2.03
RELIANCE,03-08-2019,1267.1,50,1.35,0.74,0.84,11035.4,-0.21,14.94,-2.31
RELIANCE,03-11-2019,1304.1,48.5,1.49,0.96,0.6,11168.05,1.2,14.895,-0.3
RELIANCE,03-12-2019,1331.35,41.66,1.53,1,0.62,11301.2,1.19,15.0975,1.36
RELIANCE,03-13-2019,1347.3,41.14,1.51,1.14,0.83,11341.7,0.36,15.2775,1.19
RELIANCE,03-14-2019,1341.55,51.76,1.47,1.04,0.75,11343.25,0.01,15.15,-0.83
RELIANCE,03-15-2019,1321.65,60.53,1.47,0.91,0.84,11426.85,0.74,15.865,4.72
RELIANCE,03-18-2019,1350.05,46.92,1.52,1.13,0.73,11462.2,0.31,16.9,6.52
RELIANCE,03-19-2019,1376.55,27.65,1.55,1.16,0.57,11532.4,0.61,16.4925,-2.41
RELIANCE,03-20-2019,1375.45,34.48,1.5,1.03,0.65,11521.05,-0.1,16.0325,-2.79
RELIANCE,03-22-2019,1341.75,52.73,1.58,0.85,0.72,11456.9,-0.56,16.275,1.51
RELIANCE,03-25-2019,1324.45,46.04,1.56,0.75,0.75,11354.25,-0.9,16.6725,2.44
RELIANCE,03-26-2019,1367.25,34.29,1.7,0.9,0.6,11483.25,1.14,16.485,-1.12
RELIANCE,03-27-2019,1349.25,33.63,1.68,0.76,0.73,11445.05,-0.33,17.0475,3.41
RELIANCE,03-28-2019,1360,44.41,1.64,0.9,0.55,11570,1.09,16.6525,-2.32
RELIANCE,03-29-2019,1363.25,40.67,1.59,0.56,0.7,11623.9,0.47,17.185,3.2
RELIANCE,04-01-2019,1391.85,31.36,1.62,0.62,0.55,11669.15,0.39,18.005,4.77
RELIANCE,04-02-2019,1389.7,28.41,1.57,0.59,0.73,11713.2,0.38,18.0825,0.43
RELIANCE,04-03-2019,1375.2,37.38,1.54,0.55,0.65,11643.95,-0.59,18.7825,3.87
RELIANCE,04-04-2019,1353.05,33.41,1.55,0.51,0.76,11598,-0.39,18.65,-0.71
